,Unnamed: 0,Unnamed: 0.1,Unique Student Key,Sport,Season,Term,Unique Section Key by Term,Subject,Course Number,Credits,Grade,Grade Points,Living,Graduated,Home State
2790,33543,39025,140827776,P,OU,200640,80948,121,CYC,4,B+,3.3,YY,Y,NY
2791,33574,39056,140885394,K,OU,200640,85292,131,CXX,4,B+,3.3,YY,Y,NY
2792,33601,39084,140930308,C,OU,200640,78940,48,CCY,4,B+,3.3,YY,Y,PA
2793,33656,39141,141006182,L,WI,200640,80042,12,CCH,3,B+,3.3,YY,Y,MD
2794,33657,39142,141006182,D,IN,200640,80042,12,CCH,3,B+,3.3,YY,Y,MD
2795,33658,39143,141006182,D,IN,200640,81752,25,CYY,1,B+,3.3,YY,Y,MD
2796,33659,39144,141006182,L,WI,200640,81752,25,CYY,1,B+,3.3,YY,Y,MD
2797,33661,39146,141012912,P,OU,200640,84922,12,CCY,3,B+,3.3,YY,Y,CT
2798,33662,39147,141015806,U,IN,200640,78730,19,YXX,3,B+,3.3,YY,Y,CA
2799,33663,39148,141015806,U,IN,200640,79652,121,CYM,1,B+,3.3,YY,Y,CA
2800,33665,39150,141017180,S,OU,200640,79322,102,CMY,4,B+,3.3,YY,Y,IN
2801,33724,39213,141103492,T,OU,200640,79744,129,CCY,4,B+,3.3,YY,Y,PA
2802,33725,39214,141103492,T,OU,200640,82008,78,CPC,3,B+,3.3,YY,Y,PA
2803,33748,39252,141171078,L,WI,200640,82024,57,CCL,3,B+,3.3,YY,Y,PA
2804,33771,39281,141197290,A,OU,200640,80984,145,CCY,4,B+,3.3,YY,Y,NJ
2805,33772,39282,141197290,A,OU,200640,81558,48,CCY,4,B+,3.3,YY,Y,NJ
2806,33812,39331,141240700,H,IN,200640,79396,102,CHY,4,B+,3.3,YY,Y,PA
2807,33818,39337,141257818,M,WI,200640,79052,56,CCY,3,B+,3.3,YY,Y,NC
2808,33819,39338,141257818,M,WI,200640,79052,56,CCY,3,B+,3.3,YY,Y,NC
2809,33820,39339,140431116,H,IN,200640,81554,117,YEY,3,A-,3.7,XX,Y,MA
2810,33844,39363,140563434,B,WI,200640,83450,117,YEA,3,A-,3.7,XX,Y,NJ
2811,33858,39377,140598880,E,IN,200640,79206,85,HYE,3,A-,3.7,XX,Y,NJ
2812,33859,39378,140598880,E,IN,200640,80998,85,MYE,1,A-,3.7,XX,Y,NJ
2813,33861,39380,140600680,S,OU,200640,80776,19,HED,2,A-,3.7,XX,Y,CT
2814,33881,39400,140633804,U,IN,200640,80860,56,YDX,4,A-,3.7,XX,Y,TX
2815,33882,39401,140633804,U,IN,200640,80858,56,YCC,4,A-,3.7,XX,Y,TX
2816,33883,39402,140633804,U,IN,200640,79930,63,HXA,1,A-,3.7,XX,Y,TX
2817,33895,39414,140668578,J,WI,200640,84454,131,CCM,4,A-,3.7,XX,Y,PA
2818,33906,39425,140674424,J,WI,200640,81546,111,HHY,3,A-,3.7,YY,Y,PA
2819,33919,39438,140682698,U,IN,200640,85314,53,YYL,4,A-,3.7,XX,Y,OR
2820,33937,39456,140699116,C,OU,200640,78734,19,HMA,3,A-,3.7,XX,Y,NJ
2821,33938,39457,140699116,C,OU,200640,78740,19,HEX,3,A-,3.7,XX,Y,NJ
2822,33939,39458,140699116,C,OU,200640,78736,19,HML,2,A-,3.7,XX,Y,NJ
2823,33977,39496,140776568,J,WI,200640,86246,145,HEL,4,A-,3.7,YY,Y,NJ
2824,34000,39520,140800454,R,IN,200640,85256,53,CCA,1,A-,3.7,YY,Y,NJ
2825,34001,39521,140800454,R,IN,200640,79216,87,YML,4,A-,3.7,YY,Y,NJ
2826,34002,39522,140800454,R,IN,200640,83782,22,MML,3,A-,3.7,YY,Y,NJ
2827,34003,39523,140800454,R,IN,200640,85618,78,HCH,4,A-,3.7,YY,Y,NJ
2828,34018,39538,140827776,P,OU,200640,79036,53,HYE,4,A-,3.7,YY,Y,NY
2829,34027,39547,140840098,A,OU,200640,79264,97,MCY,3,A-,3.7,XX,Y,PA
2830,34028,39548,140840438,E,IN,200640,83374,19,YYE,1,A-,3.7,YY,Y,PA
2831,34044,39564,140885394,K,OU,200640,80996,145,CCY,4,A-,3.7,YY,Y,NY
2832,34045,39565,140885394,K,OU,200640,85526,111,MYY,3,A-,3.7,YY,Y,NY
2833,34050,39570,140892372,C,OU,200640,83860,19,YYL,3,A-,3.7,YY,Y,CA
2834,34067,39588,140930308,C,OU,200640,80668,101,CHH,3,A-,3.7,YY,Y,PA
2835,34068,39589,140930308,C,OU,200640,81172,36,YEC,4,A-,3.7,YY,Y,PA
2836,34099,39622,141001196,M,WI,200640,81492,120,CCY,4,A-,3.7,YY,Y,PA
2837,34103,39626,141006182,L,WI,200640,80672,11,CYC,3,A-,3.7,YY,Y,MD
2838,34104,39627,141006182,D,IN,200640,80672,11,CYC,3,A-,3.7,YY,Y,MD
2839,34110,39633,141012912,P,OU,200640,86518,25,CYC,3,A-,3.7,YY,Y,CT
2840,34144,39670,141048780,B,WI,200640,78664,3,YLY,3,A-,3.7,YY,Y,PA
2841,34145,39671,141048780,B,WI,200640,78996,48,YAL,3,A-,3.7,YY,Y,PA
2842,34163,39691,141069536,C,OU,200640,79788,140,CYY,4,A-,3.7,YY,Y,PA
2843,34186,39714,141103492,T,OU,200640,81488,56,CCY,3,A-,3.7,YY,Y,PA
2844,34197,39729,141131420,N,WI,200640,80996,145,CCY,4,A-,3.7,YY,Y,NJ
2845,34199,39731,141135178,L,WI,200640,85598,102,CMM,4,A-,3.7,YY,Y,NY
2846,34225,39773,141187632,Y,WI,200640,84670,53,CPC,3,A-,3.7,YY,Y,CA
2847,34226,39774,141187632,Y,WI,200640,86638,102,CMM,4,A-,3.7,YY,Y,CA
2848,34227,39775,141187632,Y,WI,200640,81584,140,CCY,4,A-,3.7,YY,Y,CA
2849,34234,39790,141197290,A,OU,200640,85484,22,CCY,3,A-,3.7,YY,Y,NJ
2850,34244,39802,141209146,G,OU,200640,79048,56,CCY,3,A-,3.7,YY,Y,NY
2851,34284,39847,140523646,R,IN,200640,82532,41,HYH,3,A,4.0,XX,Y,NJ
2852,34285,39848,140523646,R,IN,200640,79564,117,CYC,2,A,4.0,XX,Y,NJ
2853,34291,39854,140563434,B,WI,200640,85254,13,MLC,4,A,4.0,XX,Y,NJ
2854,34292,39855,140563434,B,WI,200640,79168,63,HMD,3,A,4.0,XX,Y,NJ
2855,34293,39856,140563434,B,WI,200640,79532,109,HYY,3,A,4.0,XX,Y,NJ
2856,34306,39869,140593230,A,OU,200640,85958,56,YPY,1,A,4.0,XX,Y,NJ
2857,34319,39882,140600680,S,OU,200640,79906,19,HPY,3,A,4.0,XX,Y,CT
2858,34320,39883,140600680,S,OU,200640,79904,19,HDX,1,A,4.0,XX,Y,CT
2859,34321,39884,140600680,S,OU,200640,81170,36,YHC,4,A,4.0,XX,Y,CT
2860,34368,39931,140655368,Y,WI,200640,83902,56,YAA,4,A,4.0,XX,Y,NJ
2861,34369,39932,140655368,Y,WI,200640,85430,56,HPX,4,A,4.0,XX,Y,NJ
2862,34387,39950,140674424,J,WI,200640,82296,111,HYM,3,A,4.0,YY,Y,PA
2863,34388,39951,140674424,J,WI,200640,81604,111,HYY,3,A,4.0,YY,Y,PA
2864,34389,39952,140674424,J,WI,200640,80054,44,YEA,3,A,4.0,YY,Y,PA
2865,34403,39966,140682698,U,IN,200640,82324,53,MPH,3,A,4.0,XX,Y,OR
2866,34433,39996,140700544,G,OU,200640,85800,120,MHL,4,A,4.0,XX,Y,VA
2867,34467,40030,140751560,C,OU,200640,79282,101,CHH,3,A,4.0,YY,Y,
2868,34468,40031,140751560,C,OU,200640,81328,134,HCP,3,A,4.0,YY,Y,
2869,34469,40032,140751560,C,OU,200640,81312,82,CPD,1,A,4.0,YY,Y,
2870,34470,40033,140751560,C,OU,200640,85524,111,MYY,3,A,4.0,YY,Y,
2871,34471,40034,140751560,C,OU,200640,83806,63,MML,3,A,4.0,YY,Y,
2872,34472,40035,140751560,C,OU,200640,81630,48,YAE,3,A,4.0,YY,Y,
2873,34474,40037,140770782,E,IN,200640,79804,144,YYY,4,A,4.0,YY,Y,PA
2874,34478,40041,140776568,J,WI,200640,85206,1,YYX,4,A,4.0,YY,Y,NJ
2875,34479,40042,140776568,J,WI,200640,85212,1,YMP,4,A,4.0,YY,Y,NJ
2876,34480,40043,140776568,J,WI,200640,85798,124,HLE,4,A,4.0,YY,Y,NJ
2877,34515,40078,140800454,R,IN,200640,85640,78,HAY,4,A,4.0,YY,Y,NJ
2878,34533,40096,140810298,M,WI,200640,86496,152,YHC,4,A,4.0,XX,Y,NY
2879,34564,40127,140827776,P,OU,200640,83374,19,YYE,1,A,4.0,YY,Y,NY
2880,34565,40128,140827776,P,OU,200640,79660,121,CYM,1,A,4.0,YY,Y,NY
2881,34566,40129,140827776,P,OU,200640,81144,53,YLM,4,A,4.0,YY,Y,NY
2882,34580,40143,140840098,A,OU,200640,85796,120,MHH,4,A,4.0,XX,Y,PA
2883,34581,40144,140840098,A,OU,200640,85526,111,MYY,3,A,4.0,XX,Y,PA
2884,34602,40165,140885394,K,OU,200640,81630,48,YAE,3,A,4.0,YY,Y,NY
2885,34604,40167,140892372,C,OU,200640,81486,46,HLC,3,A,4.0,YY,Y,CA
2886,34622,40188,140906244,X,OU,200640,85426,56,HDC,4,A,4.0,YY,Y,NJ
2887,34623,40189,140906244,X,OU,200640,79218,90,CCY,1,A,4.0,YY,Y,NJ
2888,34680,40250,141006182,L,WI,200640,79110,56,CCM,3,A,4.0,YY,Y,MD
2889,34681,40251,141006182,D,IN,200640,79110,56,CCM,3,A,4.0,YY,Y,MD
2890,34689,40259,141015806,U,IN,200640,83372,19,YYE,1,A,4.0,YY,Y,CA
2891,34690,40260,141015806,U,IN,200640,79400,102,CAH,3,A,4.0,YY,Y,CA
2892,34701,40271,141017180,S,OU,200640,84072,47,CDY,4,A,4.0,YY,Y,IN
2893,34702,40272,141017180,S,OU,200640,79154,57,CCY,3,A,4.0,YY,Y,IN
2894,34703,40273,141017180,S,OU,200640,80552,82,CPL,1,A,4.0,YY,Y,IN
2895,34704,40274,141017180,S,OU,200640,86658,48,CCY,4,A,4.0,YY,Y,IN
2896,34750,40322,141048780,B,WI,200640,80292,157,YML,4,A,4.0,YY,Y,PA
2897,34751,40323,141048780,B,WI,200640,80988,145,CCY,4,A,4.0,YY,Y,PA
2898,34769,40348,141069536,C,OU,200640,79364,102,CMH,4,A,4.0,YY,Y,PA
2899,34770,40349,141069536,C,OU,200640,86590,29,CLH,1,A,4.0,YY,Y,PA
2900,34771,40350,141069536,C,OU,200640,83684,29,CLY,3,A,4.0,YY,Y,PA
2901,34772,40351,141069536,C,OU,200640,82678,19,YYE,1,A,4.0,YY,Y,PA
2902,34773,40352,141069536,C,OU,200640,83860,19,YYL,3,A,4.0,YY,Y,PA
2903,34817,40406,141131420,N,WI,200640,79236,90,CYY,4,A,4.0,YY,Y,NJ
2904,34818,40407,141131420,N,WI,200640,79060,56,CCY,3,A,4.0,YY,Y,NJ
2905,34819,40408,141131420,N,WI,200640,79218,90,CCY,1,A,4.0,YY,Y,NJ
2906,34854,40465,141187632,Y,WI,200640,79120,56,CYY,3,A,4.0,YY,Y,CA
2907,34866,40478,141197290,A,OU,200640,83866,56,CCY,3,A,4.0,YY,Y,NJ
2908,34877,40489,141209146,G,OU,200640,79218,90,CCY,1,A,4.0,YY,Y,NY
2909,34878,40490,141209146,G,OU,200640,85354,78,CMY,4,A,4.0,YY,Y,NY
2910,34897,40514,141235772,B,WI,200640,79096,56,CCY,3,A,4.0,YY,Y,OH
2911,34898,40515,141235772,B,WI,200640,79744,129,CCY,4,A,4.0,YY,Y,OH
2912,34899,40516,141235772,B,WI,200640,81804,102,CLY,4,A,4.0,YY,Y,OH
2913,34900,40517,141235772,B,WI,200640,85164,29,CML,4,A,4.0,YY,Y,OH
2914,34901,40518,141235772,B,WI,200640,85176,29,CME,1,A,4.0,YY,Y,OH
2915,34923,40552,140468916,E,OU,200610,19410,53,YYM,4,W,0.0,XX,Y,PA
2916,34933,40563,140526142,H,OU,200610,22210,63,MML,3,W,0.0,XX,Y,VA
2917,34945,40576,140563434,B,WI,200610,22930,78,YCL,4,P,0.0,YY,Y,NJ
2918,34951,40582,140593230,A,IN,200610,19178,106,CCM,3,W,0.0,YY,Y,NJ
2919,34952,40583,140593230,A,IN,200610,20040,102,CMH,4,F,0.0,YY,Y,NJ
2920,34968,40599,140668578,J,WI,200610,24378,131,YXY,4,W,0.0,XX,Y,PA
2921,34988,40620,140770782,E,OU,200610,24350,131,CCA,4,WF,0.0,YY,Y,PA
2922,34989,40626,140783354,E,OU,200610,20002,102,CMM,4,F,0.0,YY,Y,NJ
2923,35014,40656,140885394,K,IN,200610,21928,102,CXE,2,W,0.0,YY,Y,NY
2924,35033,40679,140930308,C,IN,200610,20040,102,CMH,4,F,0.0,YY,Y,PA
2925,35034,40680,140930308,C,IN,200610,19490,56,CCM,3,*F,0.0,YY,Y,PA
2926,35057,40713,141053350,K,IN,200610,19446,56,CCM,3,WF,0.0,YY,Y,PA
2927,35058,40714,141053350,K,IN,200610,20686,102,CXE,2,F,0.0,YY,Y,PA
2928,35061,40717,141068312,E,OU,200610,20076,102,CXE,2,W,0.0,YY,Y,NJ
2929,35067,40724,140604412,E,OU,200610,19128,3,YLY,3,D-,0.7,XX,Y,DE
2930,35082,40743,140526142,H,OU,200610,21284,129,YMY,4,D,1.0,XX,Y,VA
2931,35085,40746,140593230,A,IN,200610,18960,101,MCL,3,D,1.0,YY,Y,NJ
2932,35111,40780,141049910,B,WI,200610,24350,131,CCA,4,D,1.0,YY,Y,AR
2933,35112,40781,141049910,B,WI,200610,19700,87,CYC,4,D,1.0,YY,Y,AR
2934,35126,40797,140695150,R,OU,200610,21586,25,MEA,3,D+,1.3,XX,Y,PA
2935,35128,40799,140755972,M,WI,200610,21850,20,YYY,3,D+,1.3,YY,Y,PA
2936,35144,40825,141053350,K,IN,200610,19390,53,CYY,3,D+,1.3,YY,Y,PA
2937,35154,40836,140526474,M,WI,200610,24332,129,YXE,4,C-,1.7,XX,Y,PA
2938,35155,40837,140530630,G,IN,200610,19916,102,CCL,3,C-,1.7,XX,Y,CT
2939,35162,40844,140593230,A,IN,200610,18946,101,MCH,3,C-,1.7,YY,Y,NJ
2940,35166,40848,140655368,Y,WI,200610,21876,102,CYM,4,C-,1.7,XX,Y,NJ
2941,35178,40860,140695150,R,OU,200610,21580,25,MMM,3,C-,1.7,XX,Y,PA
2942,35180,40862,140716888,E,OU,200610,20718,129,YCX,4,C-,1.7,YY,Y,WV
2943,35186,40869,140755972,M,WI,200610,21118,78,CCD,4,C-,1.7,YY,Y,PA
2944,35199,40884,140827776,P,IN,200610,23022,102,MHY,3,C-,1.7,YY,Y,NY
2945,35204,40895,140840098,A,IN,200610,19146,3,YLM,3,C-,1.7,YY,Y,PA
2946,35206,40897,140840438,E,OU,200610,22550,19,CAY,3,C-,1.7,YY,Y,PA
2947,35207,40898,140840438,E,OU,200610,20074,102,CLM,3,C-,1.7,YY,Y,PA
2948,35217,40908,140892372,C,IN,200610,20234,121,CHY,3,C-,1.7,YY,Y,CA
2949,35225,40925,141001196,M,WI,200610,21118,78,CCD,4,C-,1.7,YY,Y,PA
2950,35233,40934,141049910,B,WI,200610,19980,48,CCY,4,C-,1.7,YY,Y,AR
2951,35239,40943,140288928,C,IN,200610,21184,43,HCM,3,C,2.0,XX,Y,NJ
2952,35245,40951,140468916,E,OU,200610,23846,124,YCM,4,C,2.0,XX,Y,PA
2953,35246,40952,140472404,L,WI,200610,21150,48,HLX,3,C,2.0,XX,Y,NJ
2954,35247,40953,140472404,D,OU,200610,21150,48,HLX,3,C,2.0,XX,Y,NJ
2955,35253,40959,140526142,H,OU,200610,21086,111,HYM,3,C,2.0,XX,Y,VA
2956,35254,40960,140526474,M,WI,200610,20214,129,HCL,4,C,2.0,XX,Y,PA
2957,35256,40963,140530630,G,IN,200610,23830,53,HME,4,C,2.0,XX,Y,CT
2958,35278,40985,140598880,E,OU,200610,19016,85,MME,3,C,2.0,XX,Y,NJ
2959,35279,40986,140598880,E,OU,200610,19022,85,HCL,3,C,2.0,XX,Y,NJ
2960,35280,40987,140598880,E,OU,200610,19028,85,HHP,3,C,2.0,XX,Y,NJ
2961,35281,40988,140598880,E,OU,200610,18990,85,YHY,3,C,2.0,XX,Y,NJ
2962,35284,40991,140604412,E,OU,200610,19866,97,MCM,3,C,2.0,XX,Y,DE
2963,35285,40992,140604412,E,OU,200610,21886,9,CCY,4,C,2.0,XX,Y,DE
2964,35307,41014,140674424,J,WI,200610,21146,48,YAE,3,C,2.0,YY,Y,PA
2965,35315,41022,140700544,G,IN,200610,19390,53,CYY,3,C,2.0,XX,Y,VA
2966,35316,41023,140700544,G,IN,200610,21098,111,HYY,3,C,2.0,XX,Y,VA
2967,35327,41034,140770782,E,OU,200610,22490,60,CYC,4,C,2.0,YY,Y,PA
2968,35328,41035,140770782,E,OU,200610,23862,60,YCM,4,C,2.0,YY,Y,PA
2969,35349,41061,140840098,A,IN,200610,21852,20,YYY,3,C,2.0,YY,Y,PA
2970,35350,41062,140840438,E,OU,200610,22552,19,CAM,1,C,2.0,YY,Y,PA
2971,35359,41072,140885394,K,IN,200610,21820,48,YAL,3,C,2.0,YY,Y,NY
2972,35365,41078,140892372,C,IN,200610,19196,29,YDX,3,C,2.0,YY,Y,CA
2973,35366,41079,140892372,C,IN,200610,20088,102,MCL,3,C,2.0,YY,Y,CA
2974,35373,41087,140930308,C,IN,200610,22420,121,CMM,1,*C,2.0,YY,Y,PA
2975,35384,41107,140994096,E,OU,200610,21934,102,CXE,2,C,2.0,YY,Y,NJ
2976,35413,41143,141053350,K,IN,200610,20716,129,CCY,4,*C,2.0,YY,Y,PA
2977,35414,41144,141053350,K,IN,200610,19984,48,CCY,4,C,2.0,YY,Y,PA
2978,35416,41146,141068312,E,OU,200610,19978,48,CCY,4,C,2.0,YY,Y,NJ
2979,35422,41158,141131134,T,IN,200610,19964,48,CCY,4,C,2.0,YY,Y,PA
2980,35425,41161,140326278,W,WI,200610,19196,29,YDX,3,C+,2.3,XX,Y,PA
2981,35435,41172,140472404,L,WI,200610,22216,63,HHA,3,C+,2.3,XX,Y,NJ
2982,35436,41173,140472404,L,WI,200610,20056,120,CCY,4,C+,2.3,XX,Y,NJ
2983,35437,41174,140472404,D,OU,200610,20056,120,CCY,4,C+,2.3,XX,Y,NJ
2984,35438,41175,140472404,D,OU,200610,22216,63,HHA,3,C+,2.3,XX,Y,NJ
2985,35502,41242,140695150,R,OU,200610,21564,25,YYX,2,C+,2.3,XX,Y,PA
2986,35513,41253,140747154,F,IN,200610,19134,3,YLM,3,C+,2.3,YY,Y,FL
2987,35520,41261,140755972,M,WI,200610,22478,53,CCM,4,C+,2.3,YY,Y,PA
2988,35527,41268,140783354,E,OU,200610,24220,48,CCY,4,C+,2.3,YY,Y,NJ
2989,35528,41269,140783354,E,OU,200610,19084,12,CCM,3,C+,2.3,YY,Y,NJ
2990,35554,41304,140840438,E,OU,200610,22924,78,CAH,4,C+,2.3,YY,Y,PA
2991,35581,41333,140906244,X,IN,200610,19980,48,CCY,4,C+,2.3,YY,Y,NJ
2992,35582,41334,140906244,X,IN,200610,24128,19,CCX,3,C+,2.3,YY,Y,NJ
2993,35583,41335,140906244,X,IN,200610,19948,102,CMY,4,C+,2.3,YY,Y,NJ
2994,35601,41358,140994096,E,OU,200610,19690,87,CCY,3,C+,2.3,YY,Y,NJ
2995,35643,41407,141131134,T,IN,200610,21936,102,CXE,2,C+,2.3,YY,Y,PA
2996,35649,41413,140288928,C,IN,200610,22752,48,MHL,3,B-,2.7,XX,Y,NJ
2997,35652,41416,140326278,W,WI,200610,22876,17,MML,3,B-,2.7,XX,Y,PA
2998,35678,41443,140523646,R,OU,200610,19164,3,HMA,3,B-,2.7,YY,Y,NJ
2999,35679,41444,140526142,H,OU,200610,23942,111,HMC,3,B-,2.7,XX,Y,VA
3000,35682,41447,140530630,G,IN,200610,19412,53,YYH,4,B-,2.7,XX,Y,CT
3001,35683,41448,140530630,G,IN,200610,19924,9,YYM,4,B-,2.7,XX,Y,CT
3002,35703,41468,140604412,E,OU,200610,21086,111,HYM,3,B-,2.7,XX,Y,DE
3003,35704,41469,140604412,E,OU,200610,21098,111,HYY,3,B-,2.7,XX,Y,DE
3004,35707,41472,140609302,B,WI,200610,21514,56,YDX,4,B-,2.7,XX,Y,FL
3005,35720,41485,140668578,J,WI,200610,22938,131,YLA,4,B-,2.7,XX,Y,PA
3006,35737,41502,140695150,R,OU,200610,21574,25,MCX,3,B-,2.7,XX,Y,PA
3007,35750,41515,140747154,F,IN,200610,20556,152,YPX,4,B-,2.7,YY,Y,FL
3008,35751,41516,140747154,F,IN,200610,21284,129,YMY,4,B-,2.7,YY,Y,FL
3009,35761,41528,140770782,E,OU,200610,20108,124,CCH,4,B-,2.7,YY,Y,PA
3010,35775,41546,140810298,M,WI,200610,22786,44,YPD,4,B-,2.7,YY,Y,NY
3011,35781,41554,140827776,P,IN,200610,20862,3,YLY,3,B-,2.7,YY,Y,NY
3012,35800,41576,140840438,E,OU,200610,18666,29,CHY,3,B-,2.7,YY,Y,PA
3013,35814,41593,140885394,K,IN,200610,19144,3,YLM,3,B-,2.7,YY,Y,NY
3014,35823,41603,140892372,C,IN,200610,24464,55,YYL,3,B-,2.7,YY,Y,CA
3015,35860,41658,140994096,E,OU,200610,19504,56,CCM,3,B-,2.7,YY,Y,NJ
3016,35861,41659,140994096,E,OU,200610,24196,48,CCY,4,B-,2.7,YY,Y,NJ
3017,35865,41663,141001196,M,WI,200610,20686,102,CXE,2,B-,2.7,YY,Y,PA
3018,35866,41664,141001196,M,WI,200610,19544,56,CCM,3,B-,2.7,YY,Y,PA
3019,35871,41673,141012912,P,IN,200610,19982,102,CMM,4,B-,2.7,YY,Y,CT
3020,35917,41725,141068312,E,OU,200610,19690,87,CCY,3,B-,2.7,YY,Y,NJ
3021,35934,41742,140288928,C,IN,200610,23632,43,MEL,3,B,3.0,XX,Y,NJ
3022,35938,41746,140326278,W,WI,200610,20618,19,MXE,3,B,3.0,XX,Y,PA
3023,35943,41751,140326538,C,IN,200610,22500,106,HMD,3,B,3.0,XX,Y,MA
3024,35953,41761,140431116,H,OU,200610,21270,124,HEC,4,B,3.0,XX,Y,MA
3025,35954,41762,140431116,H,OU,200610,24330,145,YCL,4,B,3.0,XX,Y,MA
3026,35973,41782,140472404,D,OU,200610,21514,56,YDX,4,B,3.0,XX,Y,NJ
3027,35974,41783,140472404,L,WI,200610,21514,56,YDX,4,B,3.0,XX,Y,NJ
3028,36008,41820,140523646,R,OU,200610,23636,43,HCH,3,B,3.0,YY,Y,NJ
3029,36014,41827,140526474,M,WI,200610,22894,120,YHM,4,B,3.0,XX,Y,PA
3030,36035,41851,140563434,B,WI,200610,19156,3,HYE,3,B,3.0,YY,Y,NJ
3031,36050,41866,140598880,E,OU,200610,22978,85,HAY,3,B,3.0,XX,Y,NJ
3032,36051,41867,140600680,S,IN,200610,19336,19,HAL,3,B,3.0,YY,Y,CT
3033,36052,41868,140609302,B,WI,200610,20116,111,HYP,3,B,3.0,XX,Y,FL
3034,36053,41869,140609302,B,WI,200610,20166,157,CDL,3,B,3.0,XX,Y,FL
3035,36054,41870,140609302,B,WI,200610,23698,111,HDX,3,B,3.0,XX,Y,FL
3036,36055,41871,140609302,B,WI,200610,21088,111,HMY,3,B,3.0,XX,Y,FL
3037,36069,41885,140633804,U,OU,200610,21880,63,HHH,3,B,3.0,XX,Y,TX
3038,36070,41886,140633804,U,OU,200610,19574,56,YPY,4,B,3.0,XX,Y,TX
3039,36097,41915,140668578,J,WI,200610,21128,78,HCH,4,B,3.0,XX,Y,PA
3040,36098,41916,140668578,J,WI,200610,20214,129,HCL,4,B,3.0,XX,Y,PA
3041,36106,41924,140674424,J,WI,200610,21804,48,YMP,3,B,3.0,YY,Y,PA
3042,36107,41925,140674424,J,WI,200610,24472,111,MYY,3,B,3.0,YY,Y,PA
3043,36120,41938,140682698,U,OU,200610,19924,9,YYM,4,B,3.0,XX,Y,OR
3044,36138,41956,140695150,R,OU,200610,23102,145,CCY,4,B,3.0,XX,Y,PA
3045,36141,41959,140700544,G,IN,200610,21086,111,HYM,3,B,3.0,XX,Y,VA
3046,36148,41966,140716888,E,OU,200610,24008,78,CLC,4,B,3.0,YY,Y,WV
3047,36149,41967,140716888,E,OU,200610,19600,78,CYM,4,B,3.0,YY,Y,WV
3048,36150,41968,140716888,E,OU,200610,24104,131,YED,4,B,3.0,YY,Y,WV
3049,36166,41984,140755972,M,WI,200610,24200,48,CCY,4,B,3.0,YY,Y,PA
3050,36180,41998,140776568,J,WI,200610,23938,124,HMP,4,B,3.0,YY,Y,NJ
3051,36183,42001,140783354,E,OU,200610,23772,131,CMM,4,B,3.0,YY,Y,NJ
3052,36193,42017,140800454,R,OU,200610,19628,78,MCM,4,B,3.0,YY,Y,NJ
3053,36194,42018,140800454,R,OU,200610,24388,87,CLE,4,B,3.0,YY,Y,NJ
3054,36198,42023,140810298,M,WI,200610,24008,78,CLC,4,B,3.0,YY,Y,NY
3055,36240,42073,140840098,A,IN,200610,24002,78,CAM,4,B,3.0,YY,Y,PA
3056,36270,42106,140892372,C,IN,200610,24462,55,CCY,3,B,3.0,YY,Y,CA
3057,36289,42127,140906244,X,IN,200610,19470,56,CCM,3,B,3.0,YY,Y,NJ
3058,36336,42197,140994096,E,OU,200610,24416,149,YPD,4,B,3.0,YY,Y,NJ
3059,36339,42201,141001196,M,WI,200610,19984,48,CCY,4,B,3.0,YY,Y,PA
3060,36350,42212,141006182,L,WI,200610,19950,48,CCY,4,B,3.0,YY,Y,MD
3061,36351,42213,141006182,D,OU,200610,19950,48,CCY,4,B,3.0,YY,Y,MD
3062,36360,42226,141012912,P,IN,200610,22524,29,CPL,4,B,3.0,YY,Y,CT
3063,36361,42227,141012912,P,IN,200610,22462,57,CCY,3,B,3.0,YY,Y,CT
3064,36400,42275,141068312,E,OU,200610,24416,149,YPD,4,B,3.0,YY,Y,NJ
3065,36401,42276,141068312,E,OU,200610,19544,56,CCM,3,B,3.0,YY,Y,NJ
3066,36423,42309,141131134,T,IN,200610,20716,129,CCY,4,B,3.0,YY,Y,PA
3067,36428,42314,140288928,C,IN,200610,20716,129,CCY,4,B+,3.3,XX,Y,NJ
3068,36429,42315,140288928,C,IN,200610,24508,43,HPD,3,B+,3.3,XX,Y,NJ
3069,36432,42318,140326278,W,WI,200610,24244,120,YYE,4,B+,3.3,XX,Y,PA
3070,36433,42319,140326278,W,WI,200610,23618,17,MPC,3,B+,3.3,XX,Y,PA
3071,36436,42322,140326538,C,IN,200610,19104,105,HMY,3,B+,3.3,XX,Y,MA
3072,36437,42323,140326538,C,IN,200610,21090,8,YCY,4,B+,3.3,XX,Y,MA
3073,36439,42325,140357290,E,OU,200610,24308,129,YML,4,B+,3.3,XX,Y,PA
3074,36445,42331,140431116,H,OU,200610,23930,124,HYX,4,B+,3.3,XX,Y,MA
3075,36446,42332,140431116,H,OU,200610,21268,124,HMH,4,B+,3.3,XX,Y,MA
3076,36456,42345,140458634,R,OU,200610,24228,117,CPL,1,B+,3.3,XX,Y,NY
3077,36457,42346,140458634,R,OU,200610,24184,64,MPD,4,B+,3.3,XX,Y,NY
3078,36472,42362,140495874,E,OU,200610,19104,105,HMY,3,B+,3.3,YY,Y,PA
3079,36473,42363,140495874,E,OU,200610,20058,120,YCL,4,B+,3.3,YY,Y,PA
3080,36478,42370,140505432,P,IN,200610,21586,25,MEA,3,B+,3.3,XX,Y,NY
